candidate_id,site_id,site_name,bom_id,class,asset_role,planned_asset_ref,source_state,cluster_id,x_m,y_m,z_resolution,yaw_deg,scale,band,placement_policy,resolution_status,collision,nanite,hard_rule,ue_required
SS_018_ARCHITECTURE_028,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_02,map_owned_definition,SS_018_ARCHITECTURE_C05,-65.684,-97.61,socket_or_trace_in_ue,90.02,1.0495,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_029,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_04,map_owned_definition,SS_018_ARCHITECTURE_C05,-46.599,-96.365,socket_or_trace_in_ue,270.47,0.9561,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_030,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_01,map_owned_definition,SS_018_ARCHITECTURE_C05,-46.361,-86.667,socket_or_trace_in_ue,269.11,1.0035,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_031,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_ARCHITECTURE_C06,-46.902,-89.638,socket_or_trace_in_ue,269.69,0.9532,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_032,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_05,map_owned_definition,SS_018_ARCHITECTURE_C06,-46.747,-87.416,socket_or_trace_in_ue,269.08,0.9866,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_TACTICAL_001,SS_018,Telecom Workshop,OT_TAC_007,tactical,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_02,map_owned_definition,SS_018_TACTICAL_C01,-63.838,-92.21,terrain_trace_in_ue,19.85,1,interior_authored,manual_only,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_TACTICAL_002,SS_018,Telecom Workshop,OT_TAC_007,tactical,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_02,map_owned_definition,SS_018_TACTICAL_C01,-62.387,-92.544,terrain_trace_in_ue,33.3,1,interior_authored,manual_only,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_TACTICAL_003,SS_018,Telecom Workshop,OT_TAC_007,tactical,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_02,map_owned_definition,SS_018_TACTICAL_C01,-62.786,-85.61,terrain_trace_in_ue,322.35,1,interior_authored,manual_only,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_TACTICAL_004,SS_018,Telecom Workshop,OT_TAC_007,tactical,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_02,map_owned_definition,SS_018_TACTICAL_C02,-49.79,-86.851,terrain_trace_in_ue,332.27,1,interior_authored,manual_only,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_001,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C01,-58.902,-82.975,socket_or_trace_in_ue,171.21,1.0957,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_002,SS_018,Telecom Workshop,OT_UTIL_002,utility,Medium electrical enclosure,source://FAB_P1A_003/electric_box_ullibjd_high,downloaded_source_import_pending,SS_018_UTILITY_C01,-51.905,-83.663,socket_or_trace_in_ue,170.28,1.0147,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple if reachable,Provisional,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_003,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C01,-60.753,-98.82,socket_or_trace_in_ue,354.06,0.9927,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_004,SS_018,Telecom Workshop,OT_UTIL_001,utility,Small electrical box,source://FAB_P1A_002/electrical_box_tdgecegda_high,downloaded_source_import_pending,SS_018_UTILITY_C02,-46.797,-98.765,socket_or_trace_in_ue,4.65,1.0365,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None if flush,Unnecessary,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_005,SS_018,Telecom Workshop,OT_UTIL_005,utility,Conduit cable and wall run,map-owned://MOD_UTIL_03,map_owned_definition,SS_018_UTILITY_C02,-65.195,-87.476,socket_or_trace_in_ue,82.42,0.977,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_006,SS_018,Telecom Workshop,OT_UTIL_007,utility,Roof vents antenna and masts,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_UTILITY_C02,-62.162,-82.764,socket_or_trace_in_ue,180.01,0.904,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or simple,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_007,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C03,-48.005,-83.107,socket_or_trace_in_ue,183.33,1.0225,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_008,SS_018,Telecom Workshop,OT_UTIL_008,utility,Tanks pumps and secondary equipment,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Tank_Metal_Rusty_01/SM_Ind_Jun_Tank_Metal_Rusty_01,staged_pack_asset,SS_018_UTILITY_C03,-55.99,-99.305,socket_or_trace_in_ue,8.55,0.9802,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple proxy,Provisional,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_009,SS_018,Telecom Workshop,OT_UTIL_007,utility,Roof vents antenna and masts,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_UTILITY_C03,-56.935,-83.455,socket_or_trace_in_ue,172.88,0.9104,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or simple,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_010,SS_018,Telecom Workshop,OT_UTIL_002,utility,Medium electrical enclosure,source://FAB_P1A_003/electric_box_ullibjd_high,downloaded_source_import_pending,SS_018_UTILITY_C04,-61.729,-99.099,socket_or_trace_in_ue,357,0.9918,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple if reachable,Provisional,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_011,SS_018,Telecom Workshop,OT_UTIL_007,utility,Roof vents antenna and masts,map-owned://MOD_ROOF_04,map_owned_definition,SS_018_UTILITY_C04,-54.619,-99.081,socket_or_trace_in_ue,4.05,1.0214,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or simple,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_012,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C04,-65.619,-88.435,socket_or_trace_in_ue,92.73,1.0124,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_013,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C05,-60.083,-82.879,socket_or_trace_in_ue,176.31,0.9162,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_014,SS_018,Telecom Workshop,OT_UTIL_001,utility,Small electrical box,source://FAB_P1A_002/electrical_box_tdgecegda_high,downloaded_source_import_pending,SS_018_UTILITY_C05,-57.3,-83.213,socket_or_trace_in_ue,178.79,0.9505,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None if flush,Unnecessary,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_015,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C05,-46.891,-90.207,socket_or_trace_in_ue,263.9,0.9333,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_016,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C06,-50.816,-99.337,socket_or_trace_in_ue,358.98,0.9255,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_017,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C06,-49.35,-83.563,socket_or_trace_in_ue,189.22,1.026,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_018,SS_018,Telecom Workshop,OT_UTIL_007,utility,Roof vents antenna and masts,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_UTILITY_C06,-65.597,-93.341,socket_or_trace_in_ue,98.26,0.9338,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or simple,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_019,SS_018,Telecom Workshop,OT_UTIL_007,utility,Roof vents antenna and masts,map-owned://MOD_ROOF_05,map_owned_definition,SS_018_UTILITY_C07,-52.77,-82.703,socket_or_trace_in_ue,189.21,1.0081,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or simple,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_020,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C07,-64.927,-90.568,socket_or_trace_in_ue,87.36,1.0067,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_021,SS_018,Telecom Workshop,OT_UTIL_007,utility,Roof vents antenna and masts,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_UTILITY_C07,-63.929,-99.399,socket_or_trace_in_ue,8.14,1.0796,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or simple,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_022,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C08,-52.382,-99.272,socket_or_trace_in_ue,0.76,1.0237,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_023,SS_018,Telecom Workshop,OT_UTIL_004,utility,Pipe straight/elbow network,map-owned://MOD_UTIL_02,map_owned_definition,SS_018_UTILITY_C08,-46.054,-97.835,socket_or_trace_in_ue,277.46,1.0578,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None or capsule,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_024,SS_018,Telecom Workshop,OT_UTIL_005,utility,Conduit cable and wall run,map-owned://MOD_UTIL_03,map_owned_definition,SS_018_UTILITY_C08,-55.474,-99.302,socket_or_trace_in_ue,354.47,0.983,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_025,SS_018,Telecom Workshop,OT_UTIL_008,utility,Tanks pumps and secondary equipment,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Tank_Metal_Rusty_01/SM_Ind_Jun_Tank_Metal_Rusty_01,staged_pack_asset,SS_018_UTILITY_C09,-49.168,-99.158,socket_or_trace_in_ue,8.02,0.9624,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple proxy,Provisional,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_026,SS_018,Telecom Workshop,OT_UTIL_002,utility,Medium electrical enclosure,source://FAB_P1A_003/electric_box_ullibjd_high,downloaded_source_import_pending,SS_018_UTILITY_C09,-47.207,-95.249,socket_or_trace_in_ue,271.74,0.9765,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple if reachable,Provisional,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_027,SS_018,Telecom Workshop,OT_UTIL_005,utility,Conduit cable and wall run,map-owned://MOD_UTIL_03,map_owned_definition,SS_018_UTILITY_C09,-47.267,-98.174,socket_or_trace_in_ue,275.54,1.0703,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_028,SS_018,Telecom Workshop,OT_UTIL_005,utility,Conduit cable and wall run,map-owned://MOD_UTIL_03,map_owned_definition,SS_018_UTILITY_C10,-54.268,-98.974,socket_or_trace_in_ue,358.17,1.0583,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_029,SS_018,Telecom Workshop,OT_UTIL_002,utility,Medium electrical enclosure,source://FAB_P1A_003/electric_box_ullibjd_high,downloaded_source_import_pending,SS_018_UTILITY_C10,-47.248,-82.73,socket_or_trace_in_ue,179.99,1.0202,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple if reachable,Provisional,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_UTILITY_030,SS_018,Telecom Workshop,OT_UTIL_005,utility,Conduit cable and wall run,map-owned://MOD_UTIL_03,map_owned_definition,SS_018_UTILITY_C10,-46.547,-83.302,socket_or_trace_in_ue,265.39,0.9799,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_FURNITURE_001,SS_018,Telecom Workshop,OT_FURN_006,furniture,Market containers baskets and goods,/Game/Scene_Junkyard/Assets/MS/3D/Ind_War_Container_Jerrycan_Metal_Red_03/SM_Ind_War_Container_Jerrycan_Metal_Red_03,staged_pack_asset,SS_018_FURNITURE_C01,-52.865,-85.718,terrain_trace_in_ue,149.01,0.9847,interior_authored,manual_cluster,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
